id,date,subscribers
7250,2021-12-27 00:00:00.000000,161602
7251,2021-12-28 00:00:00.000000,161602
7252,2021-12-29 00:00:00.000000,161602
7253,2021-12-30 00:00:00.000000,161602
7254,2021-12-31 00:00:00.000000,161602
7255,2022-01-01 00:00:00.000000,161602
7256,2022-01-02 00:00:00.000000,161602
7257,2022-01-03 00:00:00.000000,161602
7258,2022-01-04 00:00:00.000000,161602
7259,2022-01-05 00:00:00.000000,161602
7260,2022-01-06 00:00:00.000000,161602
7261,2022-01-07 00:00:00.000000,161602
7262,2022-01-08 00:00:00.000000,161602
7263,2022-01-09 00:00:00.000000,161602
7264,2022-01-10 00:00:00.000000,161602
7265,2022-01-11 00:00:00.000000,161602
7266,2022-01-12 00:00:00.000000,161602
7267,2022-01-13 00:00:00.000000,161602
7268,2022-01-14 00:00:00.000000,161602
7269,2022-01-15 00:00:00.000000,161602
7270,2022-01-16 00:00:00.000000,161602
7271,2022-01-17 00:00:00.000000,161602
7272,2022-01-18 00:00:00.000000,161602
7273,2022-01-19 00:00:00.000000,161602
7274,2022-01-20 00:00:00.000000,161602
7275,2022-01-21 00:00:00.000000,161602
7276,2022-01-22 00:00:00.000000,161602
7277,2022-01-23 00:00:00.000000,161602
7278,2022-01-24 00:00:00.000000,161602
7279,2022-01-25 00:00:00.000000,161602
7280,2022-01-26 00:00:00.000000,161602
7281,2022-01-27 00:00:00.000000,161602
7282,2022-01-28 00:00:00.000000,161602
7283,2022-01-29 00:00:00.000000,161602
7284,2022-01-30 00:00:00.000000,161602
7285,2022-01-31 00:00:00.000000,161602
7286,2022-02-01 00:00:00.000000,161602
7287,2022-02-02 00:00:00.000000,161602
7288,2022-02-03 00:00:00.000000,161602
7289,2022-02-04 00:00:00.000000,161602
7290,2022-02-05 00:00:00.000000,161602
7291,2022-02-06 00:00:00.000000,161602
7292,2022-02-07 00:00:00.000000,161602
7293,2022-02-08 00:00:00.000000,161602
7294,2022-02-09 00:00:00.000000,161602
7295,2022-02-10 00:00:00.000000,161602
7296,2022-02-11 00:00:00.000000,161602
7297,2022-02-12 00:00:00.000000,161602
7298,2022-02-13 00:00:00.000000,161602
7299,2022-02-14 00:00:00.000000,161602
7300,2022-02-15 00:00:00.000000,161602
7301,2022-02-16 00:00:00.000000,161602
7302,2022-02-17 00:00:00.000000,161602
7303,2022-02-18 00:00:00.000000,161602
7304,2022-02-19 00:00:00.000000,161602
7305,2022-02-20 00:00:00.000000,161602
7306,2022-02-21 00:00:00.000000,161602
7307,2022-02-22 00:00:00.000000,161602
7308,2022-02-23 00:00:00.000000,161602
7309,2022-02-24 00:00:00.000000,161602
7310,2022-02-25 00:00:00.000000,161602
7311,2022-02-26 00:00:00.000000,161602
7312,2022-02-27 00:00:00.000000,161602
7313,2022-02-28 00:00:00.000000,161602
7314,2022-03-01 00:00:00.000000,161602
7315,2022-03-02 00:00:00.000000,161602
7316,2022-03-03 00:00:00.000000,161602
7317,2022-03-04 00:00:00.000000,161602
7318,2022-03-05 00:00:00.000000,161602
7319,2022-03-06 00:00:00.000000,161602
7320,2022-03-07 00:00:00.000000,161602
7321,2022-03-08 00:00:00.000000,161602
7322,2022-03-09 00:00:00.000000,161602
7323,2022-03-10 00:00:00.000000,161602
7324,2022-03-11 00:00:00.000000,161602
7325,2022-03-12 00:00:00.000000,161602
7326,2022-03-13 00:00:00.000000,161602
7327,2022-03-14 00:00:00.000000,161602
7328,2022-03-15 00:00:00.000000,161602
7329,2022-03-16 00:00:00.000000,161602
7330,2022-03-17 00:00:00.000000,161602
7331,2022-03-18 00:00:00.000000,161602
7332,2022-03-19 00:00:00.000000,161602
7333,2022-03-20 00:00:00.000000,161602
7334,2022-03-21 00:00:00.000000,161602
7335,2022-03-22 00:00:00.000000,161602
7336,2022-03-23 00:00:00.000000,161602
7337,2022-03-24 00:00:00.000000,161602
7338,2022-03-25 00:00:00.000000,161602
7339,2022-03-26 00:00:00.000000,161602
7340,2022-03-27 00:00:00.000000,161602
7341,2022-03-28 00:00:00.000000,161602
7342,2022-03-29 00:00:00.000000,161602
7343,2022-03-30 00:00:00.000000,161602
7344,2022-03-31 00:00:00.000000,161602
7345,2022-04-01 00:00:00.000000,161602
7346,2022-04-02 00:00:00.000000,161602
7347,2022-04-03 00:00:00.000000,161602
7348,2022-04-04 00:00:00.000000,161602
7349,2022-04-05 00:00:00.000000,161602
7350,2022-04-06 00:00:00.000000,161602
7351,2022-04-07 00:00:00.000000,161602
7352,2022-04-08 00:00:00.000000,161602
7353,2022-04-09 00:00:00.000000,161602
7354,2022-04-10 00:00:00.000000,161602
7355,2022-04-11 00:00:00.000000,161602
7356,2022-04-12 00:00:00.000000,161602
7357,2022-04-13 00:00:00.000000,161602
7358,2022-04-14 00:00:00.000000,161602
7359,2022-04-15 00:00:00.000000,161602
7360,2022-04-16 00:00:00.000000,161602
7361,2022-04-17 00:00:00.000000,161602
7362,2022-04-18 00:00:00.000000,161602
7363,2022-04-19 00:00:00.000000,161602
7364,2022-04-20 00:00:00.000000,161601
7365,2022-04-21 00:00:00.000000,161601
7366,2022-04-22 00:00:00.000000,161601
7367,2022-04-23 00:00:00.000000,161601
7368,2022-04-24 00:00:00.000000,161601
7369,2022-04-25 00:00:00.000000,161601
7370,2022-04-26 00:00:00.000000,161601
7371,2022-04-27 00:00:00.000000,161601
7372,2022-04-28 00:00:00.000000,161601
7373,2022-04-29 00:00:00.000000,161601
7374,2022-04-30 00:00:00.000000,161601
7375,2022-05-01 00:00:00.000000,161601
7376,2022-05-02 00:00:00.000000,161601
7377,2022-05-03 00:00:00.000000,161601
7378,2022-05-04 00:00:00.000000,161601
7379,2022-05-05 00:00:00.000000,161601
7380,2022-05-06 00:00:00.000000,161601
7381,2022-05-07 00:00:00.000000,161601
7382,2022-05-08 00:00:00.000000,161601
7383,2022-05-09 00:00:00.000000,161601
7384,2022-05-10 00:00:00.000000,161601
7385,2022-05-11 00:00:00.000000,161601
7386,2022-05-12 00:00:00.000000,161601
7387,2022-05-13 00:00:00.000000,161601
7388,2022-05-14 00:00:00.000000,161601
7389,2022-05-15 00:00:00.000000,161601
7390,2022-05-16 00:00:00.000000,161601
7391,2022-05-17 00:00:00.000000,161601
7392,2022-05-18 00:00:00.000000,161601
7393,2022-05-19 00:00:00.000000,161601
7394,2022-05-20 00:00:00.000000,161601
7395,2022-05-21 00:00:00.000000,161601
7396,2022-05-22 00:00:00.000000,161601
7397,2022-05-23 00:00:00.000000,161601
7398,2022-05-24 00:00:00.000000,161601
7399,2022-05-25 00:00:00.000000,161601
7400,2022-05-26 00:00:00.000000,161601
7401,2022-05-27 00:00:00.000000,161601
7402,2022-05-28 00:00:00.000000,161601
7403,2022-05-29 00:00:00.000000,161601
7404,2022-05-30 00:00:00.000000,161601
7405,2022-05-31 00:00:00.000000,161601
7406,2022-06-01 00:00:00.000000,161601
7407,2022-06-02 00:00:00.000000,161601
7408,2022-06-03 00:00:00.000000,161601
7409,2022-06-04 00:00:00.000000,161601
7410,2022-06-05 00:00:00.000000,161601
7411,2022-06-06 00:00:00.000000,161601
7412,2022-06-07 00:00:00.000000,161601
7413,2022-06-08 00:00:00.000000,161601
7414,2022-06-09 00:00:00.000000,161601
7415,2022-06-10 00:00:00.000000,161601
7416,2022-06-11 00:00:00.000000,161601
7417,2022-06-12 00:00:00.000000,161601
7418,2022-06-13 00:00:00.000000,161601
7419,2022-06-14 00:00:00.000000,161601
7420,2022-06-15 00:00:00.000000,161601
7421,2022-06-16 00:00:00.000000,161601
7422,2022-06-17 00:00:00.000000,161601
7423,2022-06-18 00:00:00.000000,161601
7424,2022-06-19 00:00:00.000000,161601
7425,2022-06-20 00:00:00.000000,161601
7426,2022-06-21 00:00:00.000000,161601
7427,2022-06-22 00:00:00.000000,161601
7428,2022-06-23 00:00:00.000000,161601
7429,2022-06-24 00:00:00.000000,161601
7430,2022-06-25 00:00:00.000000,161601
7431,2022-06-26 00:00:00.000000,161601
7432,2022-06-27 00:00:00.000000,161601
7433,2022-06-28 00:00:00.000000,161601
7434,2022-06-29 00:00:00.000000,161601
7435,2022-06-30 00:00:00.000000,161601
7436,2022-07-01 00:00:00.000000,161601
7437,2022-07-02 00:00:00.000000,161601
7438,2022-07-03 00:00:00.000000,161601
7439,2022-07-04 00:00:00.000000,161601
7440,2022-07-05 00:00:00.000000,161601
7441,2022-07-06 00:00:00.000000,161601
7442,2022-07-07 00:00:00.000000,161601
7443,2022-07-08 00:00:00.000000,161601
7444,2022-07-09 00:00:00.000000,161601
7445,2022-07-10 00:00:00.000000,161601
7446,2022-07-11 00:00:00.000000,161601
7447,2022-07-12 00:00:00.000000,161601
7448,2022-07-13 00:00:00.000000,161601
7449,2022-07-14 00:00:00.000000,161601
7450,2022-07-15 00:00:00.000000,161601
7451,2022-07-16 00:00:00.000000,161601
7452,2022-07-17 00:00:00.000000,161601
7453,2022-07-18 00:00:00.000000,161601
7454,2022-07-19 00:00:00.000000,161601
7455,2022-07-20 00:00:00.000000,161601
7456,2022-07-21 00:00:00.000000,161601
7457,2022-07-22 00:00:00.000000,161601
7458,2022-07-23 00:00:00.000000,161601
7459,2022-07-24 00:00:00.000000,161601
7460,2022-07-25 00:00:00.000000,161601
7461,2022-07-26 00:00:00.000000,161601
7462,2022-07-27 00:00:00.000000,161601
7463,2022-07-28 00:00:00.000000,161601
7464,2022-07-29 00:00:00.000000,161601
7465,2022-07-30 00:00:00.000000,161601
7466,2022-07-31 00:00:00.000000,161601
7467,2022-08-01 00:00:00.000000,161601
7468,2022-08-02 00:00:00.000000,161601
7469,2022-08-03 00:00:00.000000,161601
7470,2022-08-04 00:00:00.000000,161601
7471,2022-08-05 00:00:00.000000,161601
7472,2022-08-06 00:00:00.000000,161601
7473,2022-08-07 00:00:00.000000,161601
7474,2022-08-08 00:00:00.000000,161601
7475,2022-08-09 00:00:00.000000,161601
7476,2022-08-10 00:00:00.000000,161601
7477,2022-08-11 00:00:00.000000,161601
7478,2022-08-12 00:00:00.000000,161601
7479,2022-08-13 00:00:00.000000,161601
7480,2022-08-14 00:00:00.000000,161601
7481,2022-08-15 00:00:00.000000,161601
7482,2022-08-16 00:00:00.000000,161601
7483,2022-08-17 00:00:00.000000,161601
7484,2022-08-18 00:00:00.000000,161601
7485,2022-08-19 00:00:00.000000,161601
7486,2022-08-20 00:00:00.000000,161601
7487,2022-08-21 00:00:00.000000,161601
7488,2022-08-22 00:00:00.000000,161601
7489,2022-08-23 00:00:00.000000,161601
7490,2022-08-24 00:00:00.000000,161601
7491,2022-08-25 00:00:00.000000,161601
7492,2022-08-26 00:00:00.000000,161601
7493,2022-08-27 00:00:00.000000,161601
7494,2022-08-28 00:00:00.000000,161601
7495,2022-08-29 00:00:00.000000,161601
7496,2022-08-30 00:00:00.000000,161601
7497,2022-08-31 00:00:00.000000,161601
7498,2022-09-01 00:00:00.000000,161601
7499,2022-09-02 00:00:00.000000,161601
7500,2022-09-03 00:00:00.000000,161601
7501,2022-09-04 00:00:00.000000,161601
7502,2022-09-05 00:00:00.000000,161601
7503,2022-09-06 00:00:00.000000,161601
7504,2022-09-07 00:00:00.000000,161601
7505,2022-09-08 00:00:00.000000,161601
7506,2022-09-09 00:00:00.000000,161601
7507,2022-09-10 00:00:00.000000,161601
7508,2022-09-11 00:00:00.000000,161601
7509,2022-09-12 00:00:00.000000,161601
7510,2022-09-13 00:00:00.000000,161601
7511,2022-09-14 00:00:00.000000,161601
7512,2022-09-15 00:00:00.000000,161601
7513,2022-09-16 00:00:00.000000,161601
7514,2022-09-17 00:00:00.000000,161601
7515,2022-09-18 00:00:00.000000,161601
7516,2022-09-19 00:00:00.000000,161601
7517,2022-09-20 00:00:00.000000,161601
7518,2022-09-21 00:00:00.000000,161601
7519,2022-09-22 00:00:00.000000,161601
7520,2022-09-23 00:00:00.000000,161601
7521,2022-09-24 00:00:00.000000,161601
7522,2022-09-25 00:00:00.000000,161601
7523,2022-09-26 00:00:00.000000,161601
7524,2022-09-27 00:00:00.000000,161601
7525,2022-09-28 00:00:00.000000,161601
7526,2022-09-29 00:00:00.000000,161601
7527,2022-09-30 00:00:00.000000,161601
7528,2022-10-01 00:00:00.000000,161601
7529,2022-10-02 00:00:00.000000,161601
7530,2022-10-03 00:00:00.000000,161601
7531,2022-10-04 00:00:00.000000,161601
7532,2022-10-05 00:00:00.000000,161601
7533,2022-10-06 00:00:00.000000,161601
7534,2022-10-07 00:00:00.000000,161601
7535,2022-10-08 00:00:00.000000,161601
7536,2022-10-09 00:00:00.000000,161601
7537,2022-10-10 00:00:00.000000,161601
7538,2022-10-11 00:00:00.000000,161601
7539,2022-10-12 00:00:00.000000,161601
7540,2022-10-13 00:00:00.000000,161601
7541,2022-10-14 00:00:00.000000,161601
7542,2022-10-15 00:00:00.000000,161602
7543,2022-10-16 00:00:00.000000,161602
7544,2022-10-17 00:00:00.000000,161602
7545,2022-10-18 00:00:00.000000,161602
7546,2022-10-19 00:00:00.000000,161602
7547,2022-10-20 00:00:00.000000,161602
7548,2022-10-21 00:00:00.000000,161602
7549,2022-10-22 00:00:00.000000,161602
7550,2022-10-23 00:00:00.000000,161602
7551,2022-10-24 00:00:00.000000,161602
7552,2022-10-25 00:00:00.000000,161602
7553,2022-10-26 00:00:00.000000,161602
7554,2022-10-27 00:00:00.000000,161602
7555,2022-10-28 00:00:00.000000,161602
7556,2022-10-29 00:00:00.000000,161602
7557,2022-10-30 00:00:00.000000,161602
7558,2022-10-31 00:00:00.000000,161602
7559,2022-11-01 00:00:00.000000,161602
7560,2022-11-02 00:00:00.000000,161602
7561,2022-11-03 00:00:00.000000,161602
7562,2022-11-04 00:00:00.000000,161602
7563,2022-11-05 00:00:00.000000,161602
7564,2022-11-06 00:00:00.000000,161602
7565,2022-11-07 00:00:00.000000,161602
7566,2022-11-08 00:00:00.000000,161602
7567,2022-11-09 00:00:00.000000,161602
7568,2022-11-10 00:00:00.000000,161602
7569,2022-11-11 00:00:00.000000,161602
7570,2022-11-12 00:00:00.000000,161602
7571,2022-11-13 00:00:00.000000,161602
7572,2022-11-14 00:00:00.000000,161602
7573,2022-11-15 00:00:00.000000,161602
7574,2022-11-16 00:00:00.000000,161602
7575,2022-11-17 00:00:00.000000,161602
7576,2022-11-18 00:00:00.000000,161602
7577,2022-11-19 00:00:00.000000,161602
7578,2022-11-20 00:00:00.000000,161602
7579,2022-11-21 00:00:00.000000,161602
7580,2022-11-22 00:00:00.000000,161602
7581,2022-11-23 00:00:00.000000,161602
7582,2022-11-24 00:00:00.000000,161602
7583,2022-11-25 00:00:00.000000,161602
7584,2022-11-26 00:00:00.000000,161602
7585,2022-11-27 00:00:00.000000,161602
7586,2022-11-28 00:00:00.000000,161602
7587,2022-11-29 00:00:00.000000,161602
7588,2022-11-30 00:00:00.000000,161602
7589,2022-12-01 00:00:00.000000,161602
7590,2022-12-02 00:00:00.000000,161602
7591,2022-12-03 00:00:00.000000,161602
7592,2022-12-04 00:00:00.000000,161602
7593,2022-12-05 00:00:00.000000,161602
7594,2022-12-06 00:00:00.000000,161602
7595,2022-12-07 00:00:00.000000,161602
7596,2022-12-08 00:00:00.000000,161602
7597,2022-12-09 00:00:00.000000,161602
7598,2022-12-10 00:00:00.000000,161602
7599,2022-12-11 00:00:00.000000,161602
7600,2022-12-12 00:00:00.000000,161602
7601,2022-12-13 00:00:00.000000,161602
7602,2022-12-14 00:00:00.000000,161602
7603,2022-12-15 00:00:00.000000,161602
7604,2022-12-16 00:00:00.000000,161602
7605,2022-12-17 00:00:00.000000,161602
7606,2022-12-18 00:00:00.000000,161602
7607,2022-12-19 00:00:00.000000,161602
7608,2022-12-20 00:00:00.000000,161602
7609,2022-12-21 00:00:00.000000,161602
7610,2022-12-22 00:00:00.000000,161603
7611,2022-12-23 00:00:00.000000,161603
7612,2022-12-24 00:00:00.000000,161603
7613,2022-12-25 00:00:00.000000,161603
7614,2022-12-26 00:00:00.000000,161603
7615,2022-12-27 00:00:00.000000,161603
7616,2022-12-28 00:00:00.000000,161603
7617,2022-12-29 00:00:00.000000,161603
7618,2022-12-30 00:00:00.000000,161603
7619,2022-12-31 00:00:00.000000,161603
7620,2023-01-01 00:00:00.000000,161603
7621,2023-01-02 00:00:00.000000,161603
7622,2023-01-03 00:00:00.000000,161603
7623,2023-01-04 00:00:00.000000,161603
7624,2023-01-05 00:00:00.000000,161603
7625,2023-01-06 00:00:00.000000,161603
7626,2023-01-07 00:00:00.000000,161603
7627,2023-01-08 00:00:00.000000,161603
7628,2023-01-09 00:00:00.000000,161603
7629,2023-01-10 00:00:00.000000,161603
7630,2023-01-11 00:00:00.000000,161603
7631,2023-01-12 00:00:00.000000,161603
7632,2023-01-13 00:00:00.000000,161603
7633,2023-01-14 00:00:00.000000,161603
7634,2023-01-15 00:00:00.000000,161603
7635,2023-01-16 00:00:00.000000,161603
7636,2023-01-17 00:00:00.000000,161603
7637,2023-01-18 00:00:00.000000,161603
7638,2023-01-19 00:00:00.000000,161603
7639,2023-01-20 00:00:00.000000,161603
7640,2023-01-21 00:00:00.000000,161603
7641,2023-01-22 00:00:00.000000,161603
7642,2023-01-23 00:00:00.000000,161603
7643,2023-01-24 00:00:00.000000,161603
7644,2023-01-25 00:00:00.000000,161603
7645,2023-01-26 00:00:00.000000,161603
7646,2023-01-27 00:00:00.000000,161603
7647,2023-01-28 00:00:00.000000,161603
7648,2023-01-29 00:00:00.000000,161603
7649,2023-01-30 00:00:00.000000,161603
7650,2023-01-31 00:00:00.000000,161603
7651,2023-02-01 00:00:00.000000,161603
7652,2023-02-02 00:00:00.000000,161603
7653,2023-02-03 00:00:00.000000,161603
7654,2023-02-04 00:00:00.000000,161603
7655,2023-02-05 00:00:00.000000,161603
7656,2023-02-06 00:00:00.000000,161603
7657,2023-02-07 00:00:00.000000,161603
7658,2023-02-08 00:00:00.000000,161603
7659,2023-02-09 00:00:00.000000,161603
7660,2023-02-10 00:00:00.000000,161603
7661,2023-02-11 00:00:00.000000,161603
7662,2023-02-12 00:00:00.000000,161603
7663,2023-02-13 00:00:00.000000,161603
7664,2023-02-14 00:00:00.000000,161603
7665,2023-02-15 00:00:00.000000,161603
7666,2023-02-16 00:00:00.000000,161603
7667,2023-02-17 00:00:00.000000,161603
7668,2023-02-18 00:00:00.000000,161603
7669,2023-02-19 00:00:00.000000,161603
7670,2023-02-20 00:00:00.000000,161603
7671,2023-02-21 00:00:00.000000,161603
7672,2023-02-22 00:00:00.000000,161603
7673,2023-02-23 00:00:00.000000,161603
7674,2023-02-24 00:00:00.000000,161603
7675,2023-02-25 00:00:00.000000,161603
7676,2023-02-26 00:00:00.000000,161603
7677,2023-02-27 00:00:00.000000,161603
7678,2023-02-28 00:00:00.000000,161603
7679,2023-03-01 00:00:00.000000,161603
7680,2023-03-02 00:00:00.000000,161603
7681,2023-03-03 00:00:00.000000,161603
7682,2023-03-04 00:00:00.000000,161603
7683,2023-03-05 00:00:00.000000,161603
7684,2023-03-06 00:00:00.000000,161603
7685,2023-03-07 00:00:00.000000,161603
7686,2023-03-08 00:00:00.000000,161603
7687,2023-03-09 00:00:00.000000,161603
7688,2023-03-10 00:00:00.000000,161603
7689,2023-03-11 00:00:00.000000,161603
7690,2023-03-12 00:00:00.000000,161603
7691,2023-03-13 00:00:00.000000,161603
7692,2023-03-14 00:00:00.000000,161603
7693,2023-03-15 00:00:00.000000,161603
7694,2023-03-16 00:00:00.000000,161603
7695,2023-03-17 00:00:00.000000,161603
7696,2023-03-18 00:00:00.000000,161603
7697,2023-03-19 00:00:00.000000,161603
7698,2023-03-20 00:00:00.000000,161603
7699,2023-03-21 00:00:00.000000,161603
7700,2023-03-22 00:00:00.000000,161603
7701,2023-03-23 00:00:00.000000,161603
7702,2023-03-24 00:00:00.000000,161603
7703,2023-03-25 00:00:00.000000,161603
7704,2023-03-26 00:00:00.000000,161603
7705,2023-03-27 00:00:00.000000,161603
7706,2023-03-28 00:00:00.000000,161604
7707,2023-03-29 00:00:00.000000,161604
7708,2023-03-30 00:00:00.000000,161604
7709,2023-03-31 00:00:00.000000,161604
7710,2023-04-01 00:00:00.000000,161604
7711,2023-04-02 00:00:00.000000,161604
7712,2023-04-03 00:00:00.000000,161604
7713,2023-04-04 00:00:00.000000,161604
7714,2023-04-05 00:00:00.000000,161605
7715,2023-04-06 00:00:00.000000,161605
7716,2023-04-07 00:00:00.000000,161605
7717,2023-04-08 00:00:00.000000,161605
7718,2023-04-09 00:00:00.000000,161605
7719,2023-04-10 00:00:00.000000,161605
7720,2023-04-11 00:00:00.000000,161605
7721,2023-04-12 00:00:00.000000,161605
7722,2023-04-13 00:00:00.000000,161605
7723,2023-04-14 00:00:00.000000,161605
7724,2023-04-15 00:00:00.000000,161605
7725,2023-04-16 00:00:00.000000,161605
7726,2023-04-17 00:00:00.000000,161605
7727,2023-04-18 00:00:00.000000,161605
7728,2023-04-19 00:00:00.000000,161605
7729,2023-04-20 00:00:00.000000,161605
7730,2023-04-21 00:00:00.000000,161605
7731,2023-04-22 00:00:00.000000,161605
7732,2023-04-23 00:00:00.000000,161605
7733,2023-04-24 00:00:00.000000,161605
7734,2023-04-25 00:00:00.000000,161605
7735,2023-04-26 00:00:00.000000,161605
7736,2023-04-27 00:00:00.000000,161605
7737,2023-04-28 00:00:00.000000,161605
7738,2023-04-29 00:00:00.000000,161605
7739,2023-04-30 00:00:00.000000,161605
7740,2023-05-01 00:00:00.000000,161605
7741,2023-05-02 00:00:00.000000,161605
7742,2023-05-03 00:00:00.000000,161605
7743,2023-05-04 00:00:00.000000,161605
7744,2023-05-05 00:00:00.000000,161605
7745,2023-05-06 00:00:00.000000,161605
7746,2023-05-07 00:00:00.000000,161605
7747,2023-05-08 00:00:00.000000,161605
7748,2023-05-09 00:00:00.000000,161605
7749,2023-05-10 00:00:00.000000,161605
7750,2023-05-11 00:00:00.000000,161605
7751,2023-05-12 00:00:00.000000,161605
7752,2023-05-13 00:00:00.000000,161605
7753,2023-05-14 00:00:00.000000,161605
7754,2023-05-15 00:00:00.000000,161605
7755,2023-05-16 00:00:00.000000,161605
7756,2023-05-17 00:00:00.000000,161605
7757,2023-05-18 00:00:00.000000,161605
7758,2023-05-19 00:00:00.000000,161605
7759,2023-05-20 00:00:00.000000,161605
7760,2023-05-21 00:00:00.000000,161605
7761,2023-05-22 00:00:00.000000,161605
7762,2023-05-23 00:00:00.000000,161605
7763,2023-05-24 00:00:00.000000,161605
7764,2023-05-25 00:00:00.000000,161605
7765,2023-05-26 00:00:00.000000,161605
7766,2023-05-27 00:00:00.000000,161605
7767,2023-05-28 00:00:00.000000,161605
7768,2023-05-29 00:00:00.000000,161605
7769,2023-05-30 00:00:00.000000,161605
7770,2023-05-31 00:00:00.000000,161605
7771,2023-06-01 00:00:00.000000,161605
7772,2023-06-02 00:00:00.000000,161605
7773,2023-06-03 00:00:00.000000,161605
7774,2023-06-04 00:00:00.000000,161605
7775,2023-06-05 00:00:00.000000,161605
7776,2023-06-06 00:00:00.000000,161605
7777,2023-06-07 00:00:00.000000,161605
7778,2023-06-08 00:00:00.000000,161605
7779,2023-06-09 00:00:00.000000,161605
7780,2023-06-10 00:00:00.000000,161605
7781,2023-06-11 00:00:00.000000,161605
7782,2023-06-12 00:00:00.000000,161605
7783,2023-06-13 00:00:00.000000,161605
7784,2023-06-14 00:00:00.000000,161605
7785,2023-06-15 00:00:00.000000,161605
7786,2023-06-16 00:00:00.000000,161606
7787,2023-06-17 00:00:00.000000,161606
7788,2023-06-18 00:00:00.000000,161606
7789,2023-06-19 00:00:00.000000,161606
7790,2023-06-20 00:00:00.000000,161607
7791,2023-06-21 00:00:00.000000,161607
7792,2023-06-22 00:00:00.000000,161607
7793,2023-06-23 00:00:00.000000,161607
7794,2023-06-24 00:00:00.000000,161607
7795,2023-06-25 00:00:00.000000,161607
7796,2023-06-26 00:00:00.000000,161607
7797,2023-06-27 00:00:00.000000,161607
7798,2023-06-28 00:00:00.000000,161607
7799,2023-06-29 00:00:00.000000,161607
7800,2023-06-30 00:00:00.000000,161607
7801,2023-07-01 00:00:00.000000,161607
7802,2023-07-02 00:00:00.000000,161607
7803,2023-07-03 00:00:00.000000,161607
7804,2023-07-04 00:00:00.000000,161607
7805,2023-07-05 00:00:00.000000,161607
7806,2023-07-06 00:00:00.000000,161607
7807,2023-07-07 00:00:00.000000,161607
7808,2023-07-08 00:00:00.000000,161607
7809,2023-07-09 00:00:00.000000,161607
7810,2023-07-10 00:00:00.000000,161607
7811,2023-07-11 00:00:00.000000,161607
7812,2023-07-12 00:00:00.000000,161607
7813,2023-07-13 00:00:00.000000,161607
7814,2023-07-14 00:00:00.000000,161607
7815,2023-07-15 00:00:00.000000,161607
7816,2023-07-16 00:00:00.000000,161607
7817,2023-07-17 00:00:00.000000,161607
7818,2023-07-18 00:00:00.000000,161607
7819,2023-07-19 00:00:00.000000,161607
7820,2023-07-20 00:00:00.000000,161607
7821,2023-07-21 00:00:00.000000,161607
7822,2023-07-22 00:00:00.000000,161607
7823,2023-07-23 00:00:00.000000,161607
7824,2023-07-24 00:00:00.000000,161607
7825,2023-07-25 00:00:00.000000,161607
7826,2023-07-26 00:00:00.000000,161607
7827,2023-07-27 00:00:00.000000,161607
7828,2023-07-28 00:00:00.000000,161607
7829,2023-07-29 00:00:00.000000,161607
7830,2023-07-30 00:00:00.000000,161607
7831,2023-07-31 00:00:00.000000,161607
7832,2023-08-01 00:00:00.000000,161607
7833,2023-08-02 00:00:00.000000,161607
7834,2023-08-03 00:00:00.000000,161607
7835,2023-08-04 00:00:00.000000,161607
7836,2023-08-05 00:00:00.000000,161607
7837,2023-08-06 00:00:00.000000,161607
7838,2023-08-07 00:00:00.000000,161607
7839,2023-08-08 00:00:00.000000,161607
7840,2023-08-09 00:00:00.000000,161607
7841,2023-08-10 00:00:00.000000,161607
7842,2023-08-11 00:00:00.000000,161607
7843,2023-08-12 00:00:00.000000,161607
7844,2023-08-13 00:00:00.000000,161607
7845,2023-08-14 00:00:00.000000,161607
7846,2023-08-15 00:00:00.000000,161607
7847,2023-08-16 00:00:00.000000,161607
7848,2023-08-17 00:00:00.000000,161606
7849,2023-08-18 00:00:00.000000,161606
7850,2023-08-19 00:00:00.000000,161606
7851,2023-08-20 00:00:00.000000,161606
7852,2023-08-21 00:00:00.000000,161606
7853,2023-08-22 00:00:00.000000,161606
7854,2023-08-23 00:00:00.000000,161606
7855,2023-08-24 00:00:00.000000,161606
7856,2023-08-25 00:00:00.000000,161606
7857,2023-08-26 00:00:00.000000,161606
7858,2023-08-27 00:00:00.000000,161606
7859,2023-08-28 00:00:00.000000,161606
7860,2023-08-29 00:00:00.000000,161606
7861,2023-08-30 00:00:00.000000,161606
7862,2023-08-31 00:00:00.000000,161606
7863,2023-09-01 00:00:00.000000,161606
7864,2023-09-02 00:00:00.000000,161606
7865,2023-09-03 00:00:00.000000,161606
7866,2023-09-04 00:00:00.000000,161606
7867,2023-09-05 00:00:00.000000,161606
7868,2023-09-06 00:00:00.000000,161606
7869,2023-09-07 00:00:00.000000,161606
7870,2023-09-08 00:00:00.000000,161606
7871,2023-09-09 00:00:00.000000,161606
7872,2023-09-10 00:00:00.000000,161606
7873,2023-09-11 00:00:00.000000,161606
7874,2023-09-12 00:00:00.000000,161606
7875,2023-09-13 00:00:00.000000,161606
7876,2023-09-14 00:00:00.000000,161606
7877,2023-09-15 00:00:00.000000,161606
7878,2023-09-16 00:00:00.000000,161606
7879,2023-09-17 00:00:00.000000,161606
7880,2023-09-18 00:00:00.000000,161606
7881,2023-09-19 00:00:00.000000,161606
7882,2023-09-20 00:00:00.000000,161606
7883,2023-09-21 00:00:00.000000,161606
7884,2023-09-22 00:00:00.000000,161606
